BX = 000 Event : 1
0x00 0001000|0100000 0x0420
0x01 0010100|0000110 0x0A06
0x02 0010100|0111011 0x0A3B
0x03 0010100|0111101 0x0A3D
0x04 0010100|0001001 0x0A09
0x05 0010100|1000010 0x0A42
0x06 0010110|0001001 0x0B09
0x07 0010110|1000010 0x0B42
BX = 001 Event : 2
0x00 0011011|0001011 0x0D8B
0x01 0011011|0001100 0x0D8C
0x02 0011011|0111110 0x0DBE
0x03 0011011|0111111 0x0DBF
0x04 0011110|0001011 0x0F0B
0x05 0011110|0001100 0x0F0C
0x06 0011110|0111110 0x0F3E
0x07 0011110|0111111 0x0F3F
BX = 010 Event : 3
0x00 0001101|0011011 0x069B
BX = 011 Event : 4
0x00 0000000|0100100 0x0024
0x01 0000011|0100011 0x01A3
0x02 0000011|0100100 0x01A4
0x03 0011011|1011100 0x0DDC
0x04 0011011|0010001 0x0D91
0x05 0011011|0011001 0x0D99
0x06 0011101|1011100 0x0EDC
0x07 0011101|0010001 0x0E91
0x08 0011101|0011001 0x0E99
0x09 0011101|0011100 0x0E9C
BX = 100 Event : 5
0x00 0001000|0000001 0x0401
0x01 0001000|0000010 0x0402
0x02 0010000|0001110 0x080E
0x03 0010100|0001110 0x0A0E
0x04 0100000|0100001 0x1021
0x05 0100000|0100010 0x1022
BX = 101 Event : 6
0x00 0011001|0110110 0x0CB6
BX = 110 Event : 7
0x00 0000001|0001100 0x008C
0x01 0011001|0000000 0x0C80
0x02 0011001|0000001 0x0C81
0x03 0011011|0000001 0x0D81
0x04 0011101|0000001 0x0E81
0x05 0110100|0101001 0x1A29
0x06 0110101|0101001 0x1AA9
0x07 0110101|0110001 0x1AB1
0x08 0110101|0110011 0x1AB3
BX = 111 Event : 8
0x00 0000000|0111011 0x003B
0x01 0000010|0111011 0x013B
0x02 0000010|0111101 0x013D
0x03 0000010|0111110 0x013E
0x04 0000011|0010100 0x0194
0x05 0010110|0101111 0x0B2F
0x06 0010110|0110010 0x0B32
0x07 0011001|0000100 0x0C84
0x08 0011001|0000101 0x0C85
0x09 0011001|0101111 0x0CAF
0x0a 0011001|0110010 0x0CB2
BX = 000 Event : 9
0x00 0000000|0001000 0x0008
0x01 0000000|1001011 0x004B
0x02 0001010|0011101 0x051D
0x03 0011010|0001000 0x0D08
0x04 0011010|1001000 0x0D48
0x05 0011010|1001011 0x0D4B
0x06 0011011|1001000 0x0DC8
0x07 0011100|1001000 0x0E48
0x08 0011110|0001000 0x0F08
0x09 0011110|1001000 0x0F48
0x0a 0011110|1001011 0x0F4B
0x0b 0011111|0001000 0x0F88
0x0c 0011111|1001011 0x0FCB
0x0d 0101001|0101111 0x14AF
0x0e 0101011|0110001 0x15B1
0x0f 0110100|0111011 0x1A3B
BX = 001 Event : 10
0x00 0000110|0001110 0x030E
0x01 0010010|0100101 0x0925
0x02 0010011|0100101 0x09A5
0x03 0010101|0100111 0x0AA7
0x04 0010110|0100111 0x0B27
BX = 010 Event : 11
0x00 0000001|0001011 0x008B
0x01 0000001|0001110 0x008E
0x02 0010100|0110110 0x0A36
0x03 0010100|0110111 0x0A37
0x04 0010100|0111000 0x0A38
BX = 011 Event : 12
0x00 0010011|0001001 0x0989
0x01 0010011|1001111 0x09CF
0x02 0010011|0001110 0x098E
0x03 0010011|0001111 0x098F
0x04 0100101|0101101 0x12AD
0x05 0100101|0110001 0x12B1
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0000111|0001010 0x038A
0x01 0000111|0001011 0x038B
0x02 0000111|0001110 0x038E
0x03 0000111|0010011 0x0393
0x04 0001000|0001010 0x040A
0x05 0001000|0001011 0x040B
0x06 0001000|0001110 0x040E
0x07 0001000|0010011 0x0413
0x08 0100011|0000110 0x1186
0x09 0100100|0000110 0x1206
0x0a 0100101|0000110 0x1286
0x0b 0100110|0000110 0x1306
0x0c 0100111|0000110 0x1386
0x0d 0110001|0000111 0x1887
0x0e 0110001|0001010 0x188A
0x0f 0110001|0001011 0x188B
0x10 0110001|0001110 0x188E
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0010010|0110100 0x0934
0x01 0010010|0110111 0x0937
0x02 0010010|0111000 0x0938
0x03 0010011|0110100 0x09B4
0x04 0010011|0110111 0x09B7
0x05 0010011|0111000 0x09B8
0x06 0010101|0110100 0x0AB4
0x07 0010101|0110111 0x0AB7
0x08 0010101|0111000 0x0AB8
0x09 0010101|0111100 0x0ABC
0x0a 0010110|0110100 0x0B34
0x0b 0010110|0110111 0x0B37
0x0c 0010110|0111000 0x0B38
0x0d 0010110|0111100 0x0B3C
0x0e 0010111|0110100 0x0BB4
0x0f 0010111|0110111 0x0BB7
0x10 0010111|0111000 0x0BB8
0x11 0010111|0111100 0x0BBC
0x12 0011001|0110111 0x0CB7
0x13 0011001|0111000 0x0CB8
0x14 0011001|0111100 0x0CBC
0x15 0011101|0111101 0x0EBD
0x16 0011110|0111101 0x0F3D
0x17 0011110|0001100 0x0F0C
0x18 0011111|0111101 0x0FBD
0x19 0011111|0001100 0x0F8C
0x1a 0100001|0001100 0x108C
0x1b 0101111|0101010 0x17AA
0x1c 0110101|0101010 0x1AAA
0x1d 0110101|0101110 0x1AAE
BX = 000 Event : 17
0x00 0010100|0101011 0x0A2B
0x01 0011011|0011011 0x0D9B
0x02 0011111|0011110 0x0F9E
BX = 001 Event : 18
0x00 0011010|0101111 0x0D2F
0x01 0011010|0110010 0x0D32
BX = 010 Event : 19
0x00 0011000|1000101 0x0C45
0x01 0011100|0001101 0x0E0D
0x02 0011100|0001111 0x0E0F
0x03 0011100|1001110 0x0E4E
0x04 0011100|1010000 0x0E50
0x05 0101010|0110010 0x1532
0x06 0101010|0110101 0x1535
0x07 0110000|0111111 0x183F
BX = 011 Event : 20
0x00 0010101|0000110 0x0A86
0x01 0100110|0100100 0x1324
0x02 0100111|0100011 0x13A3
0x03 0100111|0100100 0x13A4
0x04 0101000|0100011 0x1423
0x05 0101000|0100100 0x1424
BX = 100 Event : 21
BX = 101 Event : 22
0x00 0000001|0111010 0x00BA
0x01 0010011|0110011 0x09B3
0x02 0011010|0011100 0x0D1C
0x03 0011011|0011100 0x0D9C
0x04 0011100|0011100 0x0E1C
BX = 110 Event : 23
BX = 111 Event : 24
0x00 0000110|0011100 0x031C
0x01 0010010|0100101 0x0925
0x02 0100000|1010000 0x1050
BX = 000 Event : 25
0x00 0001101|0011101 0x069D
0x01 0001110|0011101 0x071D
0x02 0100000|0000010 0x1002
0x03 0100000|1000111 0x1047
0x04 0100001|0000010 0x1082
0x05 0100001|1000111 0x10C7
0x06 0100011|0000010 0x1182
0x07 0100011|1000111 0x11C7
0x08 0100110|0001010 0x130A
0x09 0100111|0001010 0x138A
0x0a 0110001|0101010 0x18AA
0x0b 0110010|0101110 0x192E
0x0c 0110010|0101111 0x192F
0x0d 0110101|0111000 0x1AB8
0x0e 0110111|0000010 0x1B82
0x0f 0110111|1000111 0x1BC7
0x10 0111000|0000010 0x1C02
0x11 0111000|1000111 0x1C47
BX = 001 Event : 26
0x00 0010011|0101101 0x09AD
0x01 0011010|0001001 0x0D09
0x02 0011100|0001001 0x0E09
0x03 0011101|0001001 0x0E89
0x04 0011111|0001001 0x0F89
BX = 010 Event : 27
BX = 011 Event : 28
0x00 0000000|0000110 0x0006
0x01 0011000|0111000 0x0C38
0x02 0011100|0111011 0x0E3B
0x03 0100000|0000110 0x1006
0x04 0111001|0110010 0x1CB2
0x05 0111001|0110100 0x1CB4
0x06 0111001|0110101 0x1CB5
