BX = 000 Event : 1
0x00 0000001|0000001|01001011000110010|00001011|0101011010|000000111  0x00814B1905AB407
BX = 001 Event : 2
0x00 0000001|0000100|01000011110101100|10000101|0101010101|110101110  0x008443D642AABAE
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000001|0000000|01000101011111110|11000011|0101001010|111011011  0x0080457F61A95DB
0x01 0000001|0000001|01000101100110110|11000100|0101001011|111011100  0x0081459B62297DC
0x02 0000001|0000011|01010001011110000|01011111|0101001111|001000100  0x008351782FA9E44
0x03 0000001|0000100|01010001111100100|01100000|0101010100|001000100  0x008451F2302A844
0x04 0000001|0000110|01000011100011000|11010000|0011111001|111011010  0x0086438C681F3DA
0x05 0000001|0000111|01000001010000000|11010110|0011101000|111100000  0x008741406B1D1E0
0x06 0000001|0001000|01000000101100110|00000111|0011100011|000001110  0x008840B3039C60E
0x07 0000001|0001011|01000011110101010|11101111|0011011101|111101110  0x008B43D5779BBEE
0x08 0000001|0010100|01000011110011000|00101100|0011000011|000011010  0x009443CC161861A
0x09 0000001|0100111|01010001110001100|00101001|0100110000|000010110  0x00A751C614A6016
0x0a 0000001|0101010|01010000100011000|11011111|0100001000|111101111  0x00AA508C6FA11EF
0x0b 0000001|0101011|01001101110101010|11011110|0011101110|111101110  0x00AB4DD56F1DDEE
0x0c 0000001|0101101|01000000110111100|11001111|0010010110|111010110  0x00AD40DE6792DD6
0x0d 0000001|0101110|01000000100110000|11010010|0010010100|111011000  0x00AE409869129D8
BX = 100 Event : 5
0x00 0000001|0000011|01000000111101010|00010000|0011001001|000010001  0x008340F50819211
0x01 0000001|0001001|01010001001000000|11100110|0100100011|111101110  0x0089512073247EE
BX = 101 Event : 6
BX = 110 Event : 7
0x00 0000001|0000010|01000010101111110|00000010|0100101011|000000011  0x008242BF0125603
0x01 0000001|0000011|01000010001111010|11111101|0100100110|111111101  0x0083423D7EA4DFD
0x02 0000001|0001001|01010000000110110|00001001|0101100010|000000111  0x0089501B04AC407
0x03 0000001|0001100|01000110011110010|00000010|0011011000|000000011  0x008C4679011B003
BX = 111 Event : 8
0x00 0000001|0000001|01000000101000010|11010001|0100010011|111011100  0x008140A168A27DC
BX = 000 Event : 9
0x00 0000001|0000011|01001110100111110|01101011|0100110010|001000111  0x00834E9F35A6447
0x01 0000001|0001101|01010101000001010|01010110|0100110111|000111011  0x008D55052B26E3B
0x02 0000001|0001110|01010101010000010|01010111|0100111010|000111100  0x008E55412BA743C
0x03 0000001|0001111|01010101010101000|01010111|0100111011|000111100  0x008F55542BA763C
BX = 001 Event : 10
0x00 0000001|0000000|01001100110101110|00101010|0101001001|000011011  0x00804CD7152921B
0x01 0000001|0000010|01001110001011010|00001011|0100110111|000001011  0x00824E2D05A6E0B
0x02 0000001|0001010|01010000011111010|00101010|0100100100|000101000  0x008A507D1524828
0x03 0000001|0001011|01001011011001110|00000101|0011110011|111111010  0x008B4B67029E7FA
BX = 010 Event : 11
0x00 0000001|0000010|01000011010110100|10111100|0100101011|111011001  0x0082435A5E257D9
BX = 011 Event : 12
BX = 100 Event : 13
0x00 0000001|0000000|01001000010100110|00100100|0100010010|000100011  0x008048531222423
BX = 101 Event : 14
0x00 0000001|0000000|01000111010000110|10101110|0100111010|111001001  0x0080474357275C9
0x01 0000001|0000001|01001100000000100|10100100|0101001001|110110110  0x00814C0252293B6
0x02 0000001|0000010|01000111001100000|10101110|0100111010|111001001  0x0082473057275C9
0x03 0000001|0000100|01000111101111010|10101101|0100111111|111001000  0x008447BD56A7FC8
0x04 0000001|0000110|01000011000100010|10010110|0100010011|110101100  0x008643114B227AC
0x05 0000001|0001000|01010000101001000|11001010|0101011011|111011100  0x008850A4652B7DC
0x06 0000001|0001001|01000110011001100|10101111|0100010001|111000011  0x0089466657A23C3
0x07 0000001|0001010|01000111100010000|10101101|0100111101|111001001  0x008A478856A7BC9
0x08 0000001|0001100|01000000011011100|10111010|0011010100|111010001  0x008C406E5D1A9D1
0x09 0000001|0001101|01010001000110010|11001001|0101011111|111011100  0x008D511964ABFDC
0x0a 0000001|0001110|01000100101011100|10101001|0011111111|110111100  0x008E44AE549FFBC
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0000001|0001000|01000100110001000|11110110|0100011000|111110000  0x008844C47B231F0
0x01 0000001|0001001|01001110000001000|01001000|0101011100|000111101  0x00894E04242B83D
0x02 0000001|0001010|01001101011110000|11001010|0100111011|111011100  0x008A4D7865277DC
0x03 0000001|0010001|01001000010000000|10111111|0100001010|111001110  0x009148405FA15CE
0x04 0000001|0010011|01010010010100110|11000110|0101010100|111010101  0x00935253632A9D5
0x05 0000001|0010111|01000111110111010|11001110|0011110001|111011110  0x009747DD671E3DE
0x06 0000001|0011100|01001000101011100|11001000|0011111000|111010111  0x009C48AE641F1D7
0x07 0000001|0100000|01000010011010110|11000111|0010111100|111010110  0x00A0426B63979D6
0x08 0000001|0100101|01000011000111110|11000111|0011000011|111010110  0x00A5431F63987D6
0x09 0000001|0101010|01000000100001100|11000111|0010101010|111010101  0x00AA408663955D5
0x0a 0000001|0101111|01011001111111010|00110000|0101011111|000011001  0x00AF59FD182BE19
BX = 000 Event : 17
0x00 0000001|0000011|01000000010111000|11100011|0011000011|111101100  0x0083405C71987EC
0x01 0000001|0000101|01001111001001010|10110010|0100110110|111010001  0x00854F255926DD1
BX = 001 Event : 18
0x00 0000001|0000010|01010100100110100|11001011|0101001111|111011101  0x0082549A65A9FDD
0x01 0000001|0000011|01010110100111010|11001001|0101100010|111011100  0x0083569D64AC5DC
BX = 010 Event : 19
0x00 0000001|0000101|01000100000110110|10100001|0100111110|111000001  0x0085441B50A7DC1
0x01 0000001|0000111|01010001000001100|10100110|0101001100|111000111  0x0087510653299C7
0x02 0000001|0001000|01010010100111000|10100011|0101011011|111000100  0x0088529C51AB7C4
0x03 0000001|0001100|01010011100010010|00011111|0100111011|000011101  0x008C53890FA761D
BX = 011 Event : 20
0x00 0000001|0000111|01010110000100100|11011110|0101000011|111100111  0x008756126F287E7
0x01 0000001|0001000|01000010101001100|00010001|0010010010|000000100  0x008842A60892404
0x02 0000001|0001001|01001100101010110|01010101|0011110110|000110101  0x00894CAB2A9EC35
0x03 0000001|0001010|01001101001001010|01010110|0011111011|000110110  0x008A4D252B1F636
0x04 0000001|0001011|01001101001001010|01010101|0011111011|000110101  0x008B4D252A9F635
0x05 0000001|0001101|01000001011101000|00011101|0010000110|000010011  0x008D41740E90C13
BX = 100 Event : 21
BX = 101 Event : 22
0x00 0000001|0000000|01001010100101100|11110001|0101010111|111110101  0x00804A9678AAFF5
0x01 0000001|0000001|01000110100101010|11101111|0100110010|111110010  0x0081469577A65F2
0x02 0000001|0000010|01001100100110110|00111000|0101010001|000100110  0x00824C9B1C2A226
0x03 0000001|0001000|01000111110000010|01001101|0100100100|001000001  0x008847C126A4841
0x04 0000001|0001010|01000100100110000|10101110|0011111011|111001001  0x008A4498571F7C9
0x05 0000001|0001011|01000100001110000|10101110|0011111000|111001001  0x008B4438571F1C9
0x06 0000001|0001100|01000100101101110|10101110|0011111101|111001001  0x008C44B7571FBC9
0x07 0000001|0001101|01000100011011010|10101110|0011111010|111001001  0x008D446D571F5C9
0x08 0000001|0010000|01000010101010010|10011101|0011101000|110110011  0x009042A94E9D1B3
0x09 0000001|0010001|01000001110011010|10011000|0011100001|110101110  0x009141CD4C1C3AE
0x0a 0000001|0011000|01010100011001100|11011100|0100011001|111100101  0x009854666E233E5
0x0b 0000001|0011001|01001111010000110|11100000|0011110011|111101000  0x00994F43701E7E8
BX = 110 Event : 23
0x00 0000001|0000000|01000000111000100|10111001|0100101100|111000110  0x008040E25CA59C6
0x01 0000001|0000001|01000011010000110|01100001|0100001000|000111100  0x0081434330A103C
0x02 0000001|0000101|01000001111111110|01000111|0011010011|000101000  0x008541FF239A628
0x03 0000001|0000110|01001110001110000|11100000|0100110110|111100010  0x00864E387026DE2
0x04 0000001|0001000|01001110001110000|11011111|0100110110|111100001  0x00884E386FA6DE1
0x05 0000001|0010000|01001001001001110|01000101|0011010110|000111000  0x00904927229AC38
0x06 0000001|0010001|01001001001000010|01000100|0011010101|000110111  0x00914921221AA37
BX = 111 Event : 24
0x00 0000001|0000010|01000000110100010|01101000|0011111011|001000101  0x008240D1341F645
0x01 0000001|0000101|01001011000110010|11000000|0100011101|111011110  0x00854B196023BDE
0x02 0000001|0000110|01000111110011000|11000000|0011111101|111011110  0x008647CC601FBDE
0x03 0000001|0000111|01000110000001110|01101001|0010111101|001000010  0x008746073497A42
0x04 0000001|0001000|01010110010010010|01101010|0101011111|001000011  0x00885649352BE43
0x05 0000001|0001001|01010001010110010|11010010|0100000011|111010101  0x0089515969207D5
0x06 0000001|0001010|01001101101000000|11010100|0011100111|111011000  0x008A4DA06A1CFD8
0x07 0000001|0001011|01010010110101100|11011100|0100001110|111011111  0x008B52D66E21DDF
BX = 000 Event : 25
0x00 0000001|0000010|01001000011110010|10110101|0101001111|111001011  0x008248795AA9FCB
0x01 0000001|0000011|01001000001110100|10110110|0101001101|111001100  0x0083483A5B29BCC
0x02 0000001|0000100|01000111111101000|10110101|0101001010|111001011  0x008447F45AA95CB
0x03 0000001|0000101|01000111100111010|10110110|0101000111|111001100  0x0085479D5B28FCC
