BX = 000 Event : 1
0x22 1110001|100000011000|00001000010111|100 0xE303010BC
0x23 0001000|100000011111|00000001101111|001 0x1103E0379
0x24 1101100|100101000110|00000011111110|100 0xD928C07F4
0x25 0001001|100101001111|00000110110101|000 0x1329E0DA8
0x26 1101000|101001001011|00010001011101|101 0xD149622ED
0x27 0001010|101001010101|00001110110110|100 0x154AA1DB4
0x28 1111011|101100101111|00001110110101|101 0xF765E1DAD
0x29 0100001|101100111010|00011011000101|000 0x436743628
0x2a 1111111|101111101011|00000010101110|101 0xFF7D60575
0x2b 0100000|101111110100|00010101101000|000 0x417E82B40
0x2c 0001111|110100010001|00010000011100|101 0x1FA2220E5
0x2d 0010111|110100010101|00010101101000|001 0x2FA2A2B41
0x2e 1100010|110101101110|00010101000100|110 0xC5ADC2A26
0x2f 1101101|110101110100|00010010100101|100 0xDBAE8252C
0x30 1101111|110101110101|00010010010111|101 0xDFAEA24BD
0x31 1111010|110101111011|00010100001111|010 0xF5AF6287A
0x32 1101100|110111011000|00001010011000|000 0xD9BB014C0
0x33 1111110|111000101101|00011110101001|101 0xFDC5A3D4D
0x34 0000101|111000110110|00010001011111|110 0x0BC6C22FE
0x35 0011101|111001001110|00000100001110|101 0x3BC9C0875
0x36 1101000|111001110011|00000110000111|100 0xD1CE60C3C
0x37 0001100|111010010010|00011011100010|010 0x19D243712
0x38 0010001|111011100101|00001001110001|100 0x23DCA138C
BX = 100 Event : 5
0x00 0010101|000100011001|00011011011001|100 0x2A23236CC
0x01 0010011|001101111010|00001111100000|010 0x266F41F02
0x02 0011011|010011001000|00010000111001|001 0x3699021C9
0x03 0011000|010011001001|00010001000011|001 0x309922219
0x04 1111011|010110110000|00011011110001|000 0xF6B603788
0x05 1011110|011010111110|00001100100100|100 0xBCD7C1924
0x06 1010001|111101100001|00001000000100|010 0xA3EC21022
0x07 1010001|111101110010|00010001101111|101 0xA3EE4237D
0x08 1001011|111110010010|00011011100010|100 0x97F243714
0x09 1001010|111110110000|00010011011010|100 0x95F6026D4
0x0a 1001001|111110110011|00001110111111|000 0x93F661DF8
0x0b 1010000|111111100110|00000011011000|101 0xA1FCC06C5
0x0c 1010000|111111101000|00000111000100|001 0xA1FD00E21
0x0d 1010001|000000001110|00000111111101|001 0xA201C0FE9
0x0e 1010001|000000011010|00001011110110|001 0xA203417B1
0x0f 1010001|000000011101|00001000001011|100 0xA203A105C
0x10 1001011|000000100111|00011100010100|000 0x9604E38A0
0x11 1001001|000000110001|00001000011001|001 0x9206210C9
0x12 1001001|000001001000|00000100111111|101 0x9209009FD
0x13 1010000|000010100100|00000010011000|001 0xA014804C1
0x14 1001011|000011011011|00011011101001|100 0x961B6374C
0x15 1001001|000011100000|00001100010001|001 0x921C01889
0x16 1001011|000100000011|00011001101110|100 0x962063374
0x17 1100010|100000010100|00000110001101|000 0xC50280C68
0x18 1100111|100000010101|00000111000110|100 0xCF02A0E34
0x19 1101101|100000010110|00010100101111|100 0xDB02C297C
0x1a 1110000|100101001000|00000001011110|000 0xE129002F0
0x1b 0000100|100101001101|00011010110000|100 0x0929A3584
0x1c 1100010|101001001001|00011000011010|101 0xC549230D5
0x1d 0010010|101100110110|00000011101111|100 0x2566C077C
0x1e 0011101|101100111001|00001110010011|100 0x3B6721C9C
0x1f 1100110|101111100011|00011111100011|010 0xCD7C63F1A
0x20 0000100|101111101100|00011011100101|100 0x097D8372C
0x21 0001100|101111101110|00001100000011|101 0x197DC181D
0x22 0001110|101111101111|00001100000100|100 0x1D7DE1824
0x23 0010000|101111110000|00001011111001|101 0x217E017CD
0x24 0010011|101111110000|00001101100111|101 0x277E01B3D
0x25 0010101|101111110001|00001110000011|101 0x2B7E21C1D
0x26 1011111|110001101000|00001111011011|100 0xBF8D01EDC
0x27 0000000|110001111011|00010010111001|010 0x018F625CA
0x28 0011101|110010001100|00000010101111|100 0x3B918057C
0x29 0000110|110100001011|00011000011001|110 0x0DA1630CE
0x2a 0010000|110100010001|00010101111000|100 0x21A222BC4
0x2b 0010110|110100010101|00001111111111|110 0x2DA2A1FFE
0x2c 1100001|110101101100|00011100000000|010 0xC3AD83802
0x2d 1100010|110101101110|00010010111001|101 0xC5ADC25CD
0x2e 1101010|110101110011|00001110010100|110 0xD5AE61CA6
