BX = 000 Event : 1
0x00 0010011|0000011 0x0983
0x01 0010011|0000111 0x0987
0x02 0010100|0000011 0x0A03
0x03 0010100|0000101 0x0A05
0x04 0010100|0000111 0x0A07
0x05 0010100|0001000 0x0A08
BX = 001 Event : 2
0x00 0001011|0011100 0x059C
0x01 0001011|0011101 0x059D
0x02 0011110|0001101 0x0F0D
0x03 0011110|0001110 0x0F0E
0x04 0011110|0001111 0x0F0F
0x05 0100000|0001111 0x100F
0x06 0110101|0101101 0x1AAD
BX = 010 Event : 3
0x00 0000111|0001101 0x038D
BX = 011 Event : 4
0x00 0000011|0100000 0x01A0
0x01 0110111|1001111 0x1BCF
0x02 0110111|1010000 0x1BD0
BX = 100 Event : 5
0x00 0000100|0011101 0x021D
0x01 0101100|0101001 0x1629
BX = 101 Event : 6
0x00 0001011|0011010 0x059A
0x01 0101010|0101001 0x1529
BX = 110 Event : 7
0x00 0011010|0000010 0x0D02
0x01 0011101|0000010 0x0E82
0x02 0101010|0011101 0x151D
0x03 0101010|0100000 0x1520
BX = 111 Event : 8
0x00 0000000|0010010 0x0012
0x01 0000010|0010010 0x0112
0x02 0000011|0010010 0x0192
0x03 0011001|0000011 0x0C83
BX = 000 Event : 9
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0000110|0011000 0x0318
0x01 0100100|0110001 0x1231
BX = 011 Event : 12
0x00 0001010|0011010 0x051A
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0111010|0100110 0x1D26
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0010101|0000101 0x0A85
0x01 0010110|0000101 0x0B05
0x02 0010111|0000101 0x0B85
0x03 0011001|0000101 0x0C85
0x04 0011111|0001000 0x0F88
BX = 000 Event : 17
0x00 0010110|0000010 0x0B02
0x01 0010110|0000011 0x0B03
BX = 001 Event : 18
BX = 010 Event : 19
0x00 0000010|0011111 0x011F
0x01 0000100|0011111 0x021F
0x02 0000100|0100010 0x0222
0x03 0110000|0111100 0x183C
0x04 0110000|0111110 0x183E
BX = 011 Event : 20
0x00 0010101|0001100 0x0A8C
0x01 0010101|0001101 0x0A8D
0x02 0100110|0100010 0x1322
BX = 100 Event : 21
0x00 0010100|0000010 0x0A02
BX = 101 Event : 22
0x00 0010011|0000110 0x0986
0x01 0010011|0001011 0x098B
0x02 0010101|0000110 0x0A86
0x03 0010101|0001011 0x0A8B
0x04 0010111|0001100 0x0B8C
BX = 110 Event : 23
0x00 0001110|0000011 0x0703
BX = 111 Event : 24
0x00 0000010|0010001 0x0111
0x01 0000010|0010011 0x0113
BX = 000 Event : 25
0x00 0110110|1000011 0x1B43
0x01 0110110|1000101 0x1B45
0x02 0110111|1000011 0x1BC3
0x03 0110111|1000101 0x1BC5
BX = 001 Event : 26
0x00 0001000|0010110 0x0416
0x01 0001000|0010111 0x0417
0x02 0001001|0010110 0x0496
0x03 0010011|0000011 0x0983
BX = 010 Event : 27
0x00 0010110|0000110 0x0B06
0x01 0010111|0000110 0x0B86
0x02 0011000|0000110 0x0C06
0x03 0011010|0000110 0x0D06
BX = 011 Event : 28
