BX = 000 Event : 1
0x00 0001001|0001001 0x0489
0x01 0001001|0001011 0x048B
0x02 0001010|0001001 0x0509
0x03 0001011|0001001 0x0589
0x04 0001011|0001011 0x058B
0x05 0001100|0001001 0x0609
0x06 0001100|0001011 0x060B
BX = 001 Event : 2
0x00 0010010|0010111 0x0917
0x01 0011111|0101011 0x0FAB
BX = 010 Event : 3
0x00 0011000|0011001 0x0C19
0x01 0011000|0011010 0x0C1A
0x02 0011001|0011101 0x0C9D
BX = 011 Event : 4
0x00 0000001|0000111 0x0087
0x01 0000011|0000101 0x0185
0x02 0000011|0000111 0x0187
0x03 0000011|0001011 0x018B
0x04 0000100|0000101 0x0205
0x05 0000100|0000111 0x0207
0x06 0000100|0001011 0x020B
0x07 0000111|0000111 0x0387
0x08 0000111|0001010 0x038A
0x09 0000111|0001011 0x038B
0x0a 0001100|0001011 0x060B
0x0b 0001101|0001011 0x068B
0x0c 0101010|0111000 0x1538
0x0d 0111001|0000101 0x1C85
BX = 100 Event : 5
0x00 0000010|0000011 0x0103
0x01 0110101|0101100 0x1AAC
0x02 0111010|0101100 0x1D2C
BX = 101 Event : 6
0x00 0010010|0010111 0x0917
0x01 0011001|0011010 0x0C9A
BX = 110 Event : 7
0x00 0001101|0001111 0x068F
0x01 0001101|0010101 0x0695
0x02 0001101|0010110 0x0696
0x03 0100000|0100001 0x1021
0x04 0100001|0100001 0x10A1
BX = 111 Event : 8
0x00 0100110|0101010 0x132A
0x01 0100111|0101010 0x13AA
BX = 000 Event : 9
0x00 0001000|0000001 0x0401
0x01 0001000|0000111 0x0407
0x02 0001000|0001000 0x0408
0x03 0001000|0001010 0x040A
0x04 0001001|0000001 0x0481
0x05 0001001|0000111 0x0487
0x06 0001001|0001000 0x0488
0x07 0001001|0001010 0x048A
0x08 0001101|0000111 0x0687
0x09 0001101|0001000 0x0688
BX = 001 Event : 10
0x00 0010000|0010001 0x0811
BX = 010 Event : 11
0x00 0000000|0000011 0x0003
0x01 0001100|0010011 0x0613
0x02 0001100|0011010 0x061A
BX = 011 Event : 12
0x00 0000010|0000111 0x0107
0x01 0100011|0100101 0x11A5
0x02 0100100|0100101 0x1225
0x03 0100100|0100111 0x1227
0x04 0100110|0100111 0x1327
0x05 0101010|0100111 0x1527
0x06 0101010|0101100 0x152C
0x07 0101010|0101101 0x152D
0x08 0101111|0101100 0x17AC
0x09 0101111|0101101 0x17AD
0x0a 0110000|0101100 0x182C
0x0b 0110000|0101101 0x182D
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0000000|0111001 0x0039
0x01 0000000|0111011 0x003B
0x02 0101011|0111001 0x15B9
0x03 0101011|0111011 0x15BB
0x04 0101101|0111001 0x16B9
0x05 0101101|0111011 0x16BB
0x06 0101111|0111001 0x17B9
0x07 0101111|0111011 0x17BB
BX = 110 Event : 15
0x00 0100001|0110010 0x10B2
BX = 111 Event : 16
0x00 0000111|0000011 0x0383
0x01 0001000|0000011 0x0403
0x02 0001111|0010100 0x0794
0x03 0011111|0011111 0x0F9F
BX = 000 Event : 17
0x00 0000000|0000010 0x0002
0x01 0000010|0000010 0x0102
0x02 0101111|0101111 0x17AF
BX = 001 Event : 18
0x00 0001000|0001000 0x0408
0x01 0001010|0001000 0x0508
0x02 0001011|0001000 0x0588
BX = 010 Event : 19
0x00 0000111|0000110 0x0386
0x01 0001000|0000110 0x0406
0x02 0001110|0010011 0x0713
0x03 0010001|0011000 0x0898
BX = 011 Event : 20
0x00 0000100|0000100 0x0204
0x01 0000100|0000101 0x0205
0x02 0000101|0000100 0x0284
0x03 0000101|0000101 0x0285
0x04 0001011|0000100 0x0584
0x05 0001011|0000101 0x0585
0x06 0001101|0000100 0x0684
0x07 0001110|0000100 0x0704
0x08 0010111|0001111 0x0B8F
BX = 100 Event : 21
0x00 0011011|0100100 0x0DA4
BX = 101 Event : 22
BX = 110 Event : 23
0x00 0000011|0000100 0x0184
0x01 0000101|0000111 0x0287
0x02 0000110|0000111 0x0307
0x03 0000111|0000111 0x0387
0x04 0001001|0000111 0x0487
0x05 0110011|0100100 0x19A4
0x06 0110101|0100100 0x1AA4
BX = 111 Event : 24
0x00 0000001|0000111 0x0087
0x01 0000010|0000111 0x0107
0x02 0000100|0000111 0x0207
0x03 0000100|0001010 0x020A
BX = 000 Event : 25
0x00 0000010|0000000 0x0100
0x01 0110100|0101010 0x1A2A
0x02 0110100|0101100 0x1A2C
BX = 001 Event : 26
0x00 0010110|0011010 0x0B1A
0x01 0010110|0011101 0x0B1D
0x02 0010110|0011111 0x0B1F
0x03 0010111|0011010 0x0B9A
0x04 0010111|0011101 0x0B9D
0x05 0010111|0011111 0x0B9F
0x06 0011101|0100100 0x0EA4
0x07 0100111|0101101 0x13AD
0x08 0101101|0110100 0x16B4
BX = 010 Event : 27
BX = 011 Event : 28
BX = 100 Event : 29
0x00 0001110|0010101 0x0715
0x01 0001110|0010111 0x0717
0x02 0001111|0010101 0x0795
0x03 0001111|0010111 0x0797
0x04 0010000|0010101 0x0815
0x05 0010000|0010111 0x0817
0x06 0010001|0010101 0x0895
0x07 0010001|0010111 0x0897
BX = 101 Event : 30
0x00 0000001|0000011 0x0083
0x01 0000001|0000100 0x0084
0x02 0000100|0000011 0x0203
0x03 0000100|0000100 0x0204
BX = 110 Event : 31
0x00 0010010|0001001 0x0909
BX = 111 Event : 32
0x00 0001001|0000110 0x0486
0x01 0010110|0010100 0x0B14
0x02 0010111|0010011 0x0B93
0x03 0010111|0010100 0x0B94
0x04 0010111|0010110 0x0B96
BX = 000 Event : 33
0x00 0000110|0000111 0x0307
0x01 0001111|0010100 0x0794
0x02 0001111|0011010 0x079A
0x03 0011000|0011010 0x0C1A
BX = 001 Event : 34
BX = 010 Event : 35
0x00 0001011|0001010 0x058A
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0000010|0000001 0x0101
0x01 0000010|0000100 0x0104
0x02 0000011|0000001 0x0181
0x03 0000011|0000100 0x0184
0x04 0110011|0000001 0x1981
BX = 101 Event : 38
0x00 0110000|0101000 0x1828
BX = 110 Event : 39
0x00 0010011|0010100 0x0994
0x01 0010011|0010101 0x0995
0x02 0010101|0010101 0x0A95
BX = 111 Event : 40
BX = 000 Event : 41
0x00 0011100|0100011 0x0E23
BX = 001 Event : 42
0x00 0010001|0011111 0x089F
0x01 0010010|0011111 0x091F
BX = 010 Event : 43
0x00 0010101|0100001 0x0AA1
0x01 0100000|0111011 0x103B
BX = 011 Event : 44
BX = 100 Event : 45
0x00 0000000|0000000 0x0000
0x01 0000111|0000010 0x0382
0x02 0001001|0001001 0x0489
0x03 0001001|0001100 0x048C
0x04 0001001|0001110 0x048E
0x05 0001001|0010000 0x0490
0x06 0100001|0110001 0x10B1
0x07 0100010|0110001 0x1131
BX = 101 Event : 46
BX = 110 Event : 47
0x00 0000000|0110001 0x0031
0x01 0000010|0000001 0x0101
0x02 0011100|0100010 0x0E22
BX = 111 Event : 48
0x00 0001001|0011001 0x0499
BX = 000 Event : 49
0x00 0000100|0000011 0x0203
BX = 001 Event : 50
BX = 010 Event : 51
0x00 0010010|0010111 0x0917
BX = 011 Event : 52
BX = 100 Event : 53
0x00 0000010|0000010 0x0102
0x01 0001111|0010001 0x0791
BX = 101 Event : 54
BX = 110 Event : 55
BX = 111 Event : 56
0x00 0010000|0010010 0x0812
BX = 000 Event : 57
0x00 0001010|0001010 0x050A
0x01 0001110|0010101 0x0715
BX = 001 Event : 58
0x00 0000001|0000000 0x0080
0x01 0000010|0000000 0x0100
0x02 0000110|0000000 0x0300
BX = 010 Event : 59
0x00 0001001|0000101 0x0485
0x01 0001001|0000110 0x0486
BX = 011 Event : 60
0x00 0001001|0000101 0x0485
0x01 0001100|0000101 0x0605
0x02 0011111|0011010 0x0F9A
BX = 100 Event : 61
0x00 0001000|0000010 0x0402
BX = 101 Event : 62
0x00 0001100|0000101 0x0605
0x01 0100101|0011111 0x129F
0x02 0100110|0011111 0x131F
BX = 110 Event : 63
0x00 0001101|0000100 0x0684
0x01 0001101|0001000 0x0688
0x02 0101111|0100011 0x17A3
0x03 0101111|0000000 0x1780
BX = 111 Event : 64
0x00 0000100|0000010 0x0202
BX = 000 Event : 65
0x00 0000010|0000000 0x0100
0x01 0000010|0000001 0x0101
BX = 001 Event : 66
0x00 0000001|0000011 0x0083
0x01 0000001|0000111 0x0087
0x02 0000100|0000111 0x0207
0x03 0100110|0110011 0x1333
0x04 0100111|0110011 0x13B3
0x05 0101001|0110011 0x14B3
BX = 010 Event : 67
0x00 0011001|0100010 0x0CA2
0x01 0101001|0110011 0x14B3
0x02 0101100|1000000 0x1640
BX = 011 Event : 68
BX = 100 Event : 69
0x00 0000011|0000100 0x0184
0x01 0000110|0000100 0x0304
0x02 0000110|0000101 0x0305
0x03 0001101|0001111 0x068F
BX = 101 Event : 70
0x00 0000000|0000000 0x0000
BX = 110 Event : 71
0x00 0010010|0011110 0x091E
0x01 0010011|0011101 0x099D
0x02 0100110|0101010 0x132A
0x03 0100111|0101010 0x13AA
0x04 0101001|0000000 0x1480
0x05 0101001|0000001 0x1481
BX = 111 Event : 72
0x00 0010001|0010101 0x0895
0x01 0010010|0010101 0x0915
0x02 0011000|0011111 0x0C1F
0x03 0011000|0100000 0x0C20
0x04 0011000|0100001 0x0C21
0x05 0011000|0100010 0x0C22
BX = 000 Event : 73
BX = 001 Event : 74
0x00 0010000|0100111 0x0827
BX = 010 Event : 75
0x00 0000010|0000111 0x0107
0x01 0000011|0000111 0x0187
0x02 0100011|0111111 0x11BF
BX = 011 Event : 76
0x00 0000101|0000000 0x0280
BX = 100 Event : 77
0x00 0000101|0001011 0x028B
BX = 101 Event : 78
0x00 0000011|0000000 0x0180
0x01 0000011|0000101 0x0185
0x02 0000100|0000101 0x0205
BX = 110 Event : 79
0x00 0010011|0001010 0x098A
BX = 111 Event : 80
0x00 0000000|0000001 0x0001
0x01 0000111|0000110 0x0386
BX = 000 Event : 81
0x00 0000000|0000001 0x0001
0x01 0000010|0000001 0x0101
BX = 001 Event : 82
0x00 0000011|0000001 0x0181
0x01 0000011|0000111 0x0187
0x02 0000101|0000110 0x0286
