BX = 000 Event : 1
0x00 0000011|0000000|01000100101111100|00111111|0000011001|000100011  0x018044BE1F83223
0x01 0000011|0000001|01000100101111100|01000000|0000011001|000100100  0x018144BE2003224
0x02 0000011|0000011|01001111000110010|01111010|0000000101|001001001  0x01834F193D00A49
0x03 0000011|0000101|01000001011000110|00110010|1111010011|000010101  0x01854163197A615
0x04 0000011|0000110|01101000000000110|01101100|0010101011|000111110  0x01866803361563E
0x05 0000011|0000111|01100111100000000|01100110|0010101000|000111000  0x018767803315038
0x06 0000011|0001010|01010001101111100|00000001|1111100100|111111010  0x018A51BE00FC9FA
0x07 0000011|0001011|01101010010011110|00101010|0001101101|000010111  0x018B6A4F150DA17
0x08 0000011|0001100|01101001100000000|00110010|0001101000|000011100  0x018C6980190D01C
BX = 001 Event : 2
0x00 0000011|0000011|01110001001101100|10011111|0011001100|111001011  0x018371364F999CB
0x01 0000011|0000100|01101110010111000|10011011|0010111010|111000111  0x01846E5C4D975C7
0x02 0000011|0000101|01000010100000000|10100011|1110101101|111000111  0x0185428051F5BC7
0x03 0000011|0000111|01101001111110010|00100000|0010001100|000001100  0x018769F9101180C
0x04 0000011|0001000|01010110011011000|01001110|0000100000|000101100  0x0188566C270402C
0x05 0000011|0001001|01100010011011110|01110010|0001100011|001000101  0x0189626F390C645
BX = 010 Event : 3
0x00 0000011|0000001|01001011001111000|01010111|0000100100|000100111  0x01814B3C2B84827
0x01 0000011|0000111|01111111101110100|11010110|0100000110|111101100  0x01877FBA6B20DEC
0x02 0000011|0001000|01101001001010110|11101101|0010000010|111111110  0x0188692B76905FE
0x03 0000011|0001001|01110011000100010|11101011|0010111000|111111100  0x0189731175971FC
BX = 011 Event : 4
0x00 0000011|0000000|01000100001010000|11011011|0000000001|111101010  0x018044286D803EA
0x01 0000011|0001011|01000110000101010|11110011|1111010011|111111100  0x018B461579FA7FC
0x02 0000011|0001101|01000110101111010|11101010|1111011000|111110110  0x018D46BD757B1F6
0x03 0000011|0001111|01001010101000000|11100101|1111110001|111110001  0x018F4AA072FE3F1
0x04 0000011|0010001|01000001100110110|11001100|1110110110|111011100  0x0191419B6676DDC
0x05 0000011|0010010|01001111011110010|11011011|0000000011|111100111  0x01924F796D807E7
0x06 0000011|0011001|01011111101011000|00010110|0001011001|000001011  0x01995FAC0B0B20B
0x07 0000011|0011010|01011101101110110|00010100|0001001100|000001010  0x019A5DBB0A0980A
0x08 0000011|0011101|01000101111001110|11011100|1111000101|111101000  0x019D45E76E78BE8
0x09 0000011|0100100|01001111000111100|10110101|1111010001|111010001  0x01A44F1E5AFA3D1
0x0a 0000011|0100101|01000100010001010|10110110|1110010100|111010010  0x01A544455B729D2
0x0b 0000011|0100110|01011010100110100|11000111|0000010001|111011110  0x01A65A9A63823DE
0x0c 0000011|0100111|01010010111101010|00100110|0000000110|000011001  0x01A752F51300C19
0x0d 0000011|0101000|01000110101111110|00100011|1110110101|000010110  0x01A846BF11F6A16
0x0e 0000011|0101001|01011000110000010|00100000|0000101100|000010100  0x01A958C11005814
0x0f 0000011|0101011|01101110111110000|10100101|0010000010|111000110  0x01AB6EF852905C6
0x10 0000011|0101100|01110110100110100|10100111|0010101100|111001000  0x01AC769A53959C8
0x11 0000011|0101101|01100001010000010|10111101|0000110110|111010111  0x01AD61415E86DD7
BX = 100 Event : 5
0x00 0000011|0000011|01110111000000110|10111111|0100101000|111011000  0x018377035FA51D8
0x01 0000011|0001101|01000001111011100|11110100|1110110000|111110001  0x018D41EE7A761F1
0x02 0000011|0010000|01010001011000010|00011010|0000000110|000001011  0x019051610D00C0B
0x03 0000011|0010001|01100101101001110|00011100|0001110111|000001101  0x019165A70E0EE0D
