BX = 000 Event : 1
0x00 0000010|0000101 0x0105
0x01 0000010|0000110 0x0106
BX = 001 Event : 2
0x00 0010010|0010101 0x0915
0x01 0011111|0101110 0x0FAE
BX = 010 Event : 3
0x00 0000011|0000100 0x0184
0x01 0001001|0001001 0x0489
0x02 0011000|0011011 0x0C1B
0x03 0011001|0011100 0x0C9C
BX = 011 Event : 4
0x00 0000011|0000110 0x0186
0x01 0000011|0001001 0x0189
0x02 0000100|0000110 0x0206
0x03 0000111|0000110 0x0386
0x04 0010010|0001111 0x090F
0x05 0010010|0010001 0x0911
0x06 0010111|0100000 0x0BA0
0x07 0010111|0100001 0x0BA1
0x08 0010111|0100010 0x0BA2
0x09 0010111|0100100 0x0BA4
0x0a 0101110|1000100 0x1744
0x0b 0110001|1000100 0x18C4
0x0c 0110110|1001010 0x1B4A
BX = 100 Event : 5
0x00 0000001|0000010 0x0082
0x01 0000001|0000101 0x0085
0x02 0000010|0000101 0x0105
0x03 0110101|0101001 0x1AA9
0x04 0110101|0101110 0x1AAE
BX = 101 Event : 6
0x00 0000111|0001001 0x0389
BX = 110 Event : 7
BX = 111 Event : 8
0x00 0001001|0001110 0x048E
0x01 0100110|0000000 0x1300
0x02 0100110|0101011 0x132B
0x03 0100111|0000000 0x1380
0x04 0100111|0101011 0x13AB
BX = 000 Event : 9
0x00 0001000|0001011 0x040B
0x01 0001001|0001011 0x048B
0x02 0101011|0101000 0x15A8
0x03 0110001|0110001 0x18B1
0x04 0110001|0110110 0x18B6
0x05 0110010|0110001 0x1931
0x06 0110010|0110110 0x1936
0x07 0110010|0110111 0x1937
0x08 0110100|0110111 0x1A37
0x09 0111000|0110111 0x1C37
0x0a 0111001|0110111 0x1CB7
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0000000|0000000 0x0000
0x01 0000000|0000001 0x0001
BX = 011 Event : 12
0x00 0000010|0000101 0x0105
0x01 0001011|0010001 0x0591
0x02 0001100|0010001 0x0611
0x03 0001110|0010001 0x0711
BX = 100 Event : 13
BX = 101 Event : 14
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0000000|0000000 0x0000
0x01 0000001|0000000 0x0080
0x02 0000010|0000000 0x0100
0x03 0000100|0000000 0x0200
BX = 000 Event : 17
0x00 0000000|0000001 0x0001
0x01 0000000|0000011 0x0003
0x02 0000010|0000011 0x0103
0x03 0000010|0000100 0x0104
0x04 0000011|0000100 0x0184
0x05 0000100|0000100 0x0204
0x06 0000101|0000100 0x0284
0x07 0000110|0000100 0x0304
0x08 0001011|0001010 0x058A
0x09 0001011|0001011 0x058B
0x0a 0010100|0010100 0x0A14
0x0b 0101000|0100110 0x1426
BX = 001 Event : 18
0x00 0001000|0000110 0x0406
0x01 0001100|0000110 0x0606
BX = 010 Event : 19
0x00 0011100|0011010 0x0E1A
BX = 011 Event : 20
0x00 0001101|0000110 0x0686
0x01 0001110|0000110 0x0706
0x02 0010111|0010000 0x0B90
BX = 100 Event : 21
0x00 0001110|0011010 0x071A
0x01 0100011|0101110 0x11AE
BX = 101 Event : 22
0x00 0000011|0000111 0x0187
BX = 110 Event : 23
0x00 0011101|0011001 0x0E99
BX = 111 Event : 24
0x00 0000001|0000011 0x0083
0x01 0000001|0000100 0x0084
0x02 0000010|0000011 0x0103
0x03 0000010|0000100 0x0104
BX = 000 Event : 25
0x00 0110001|0100000 0x18A0
0x01 0110010|0011110 0x191E
0x02 0110010|0100000 0x1920
0x03 0110100|0100011 0x1A23
BX = 001 Event : 26
0x00 0000110|0000100 0x0304
BX = 010 Event : 27
0x00 0011111|0100101 0x0FA5
0x01 0100010|0000000 0x1100
0x02 0100010|0000001 0x1101
0x03 0100010|0000010 0x1102
BX = 011 Event : 28
0x00 0000010|0000000 0x0100
0x01 0000011|0000000 0x0180
0x02 0000011|0000001 0x0181
0x03 0000100|0000000 0x0200
0x04 0010001|0000111 0x0887
BX = 100 Event : 29
0x00 0001101|0010001 0x0691
0x01 0001110|0010001 0x0711
BX = 101 Event : 30
BX = 110 Event : 31
BX = 111 Event : 32
0x00 0010101|0010001 0x0A91
0x01 0011010|0011011 0x0D1B
BX = 000 Event : 33
0x00 0000001|0000100 0x0084
0x01 0000110|0001011 0x030B
0x02 0000110|0001100 0x030C
BX = 001 Event : 34
0x00 0001111|0000101 0x0785
0x01 0011110|0011010 0x0F1A
0x02 0011110|0011011 0x0F1B
BX = 010 Event : 35
0x00 0000111|0000011 0x0383
0x01 0001000|0000011 0x0403
0x02 0001011|0000111 0x0587
0x03 0001011|0001001 0x0589
0x04 0001110|0001011 0x070B
0x05 0100001|0011000 0x1098
