BX = 000 Event : 1
0x33 0100100|110111100011|00111100101111|100 0x49BC6797C
0x34 1111011|111000101011|00000011011101|000 0xF7C5606E8
0x35 0001010|111000111001|00011001000000|110 0x15C723206
0x36 1011101|111011011001|00010110000111|001 0xBBDB22C39
0x37 1010100|111100000110|00011000010001|001 0xA9E0C3089
0x38 1011011|111101110100|00001001011100|001 0xB7EE812E1
0x39 1010010|111110010100|00001110101001|001 0xA5F281D49
0x3a 1011100|111111101011|00010010101011|101 0xB9FD6255D
0x3b 1011111|000000000001|00011100000100|101 0xBE0023825
0x3c 1010011|000000111001|00010100000000|001 0xA60722801
0x3d 1010001|000001010000|00000001100011|001 0xA20A00319
0x3e 1010110|000011111111|00011110111011|000 0xAC1FE3DD8
0x3f 1011111|000100011010|00011101001011|001 0xBE2343A59
0x40 1011010|000100100100|00000001000010|000 0xB42480210
0x41 1011100|000100111101|00010000001011|101 0xB827A205D
BX = 010 Event : 3
0x00 1111010|111100010000|00101101110000|101 0xF5E205B85
0x01 0000101|111100111111|00100011111101|100 0x0BE7E47EC
0x02 1111101|111110110010|00100001010001|101 0xFBF64428D
0x03 1111010|111110111100|00111111100100|010 0xF5F787F22
0x04 0000011|000100010101|00111110110110|100 0x0622A7DB4
0x05 0000011|000101000000|00111010101001|010 0x06280754A
0x06 0000011|000101010110|00111111111100|101 0x062AC7FE5
0x07 0000011|000101011001|00111000110010|100 0x062B27194
0x08 1110011|000111100010|00010111101101|011 0xE63C42F6B
0x09 0001010|000111100011|00111001001100|001 0x143C67261
0x0a 0000111|001010100000|00111010110001|000 0x0E5407588
0x0b 0000111|001010100011|00100001010011|010 0x0E546429A
0x0c 0010010|001101011000|00011110100011|000 0x246B03D18
0x0d 1101100|001111101100|00100011100110|001 0xD87D84731
0x0e 0011101|010000111010|00000011110110|100 0x3A87407B4
0x0f 1100111|010001100001|00010000000001|000 0xCE8C22008
0x10 1110100|010001101011|00110010100110|010 0xE88D66532
0x11 0101101|010011010111|00011011111010|010 0x5A9AE37D2
0x12 1111101|010101111011|00001101110100|000 0xFAAF61BA0
0x13 1101111|010110000010|00010111111111|100 0xDEB042FFC
0x14 1011011|010110001010|00011000101001|010 0xB6B14314A
0x15 0101011|010101111011|00011100010001|101 0x56AF6388D
0x16 1110001|010110010000|00110010010010|010 0xE2B206492
0x17 1101100|010110010010|00110010010111|000 0xD8B2464B8
0x18 0100001|011000100100|00001110110110|001 0x42C481DB1
0x19 1110000|011000110111|00010001110100|100 0xE0C6E23A4
0x1a 1101100|011000111000|00000100010011|101 0xD8C70089D
0x1b 0101000|011000110010|00011100001001|001 0x50C643849
0x1c 1111011|011001000011|00101011100111|110 0xF6C86573E
0x1d 1101011|011100011000|00101010010010|001 0xD6E305491
0x1e 0001011|011111011110|00010100110001|101 0x16FBC298D
0x1f 1101000|011111101101|00010101100011|001 0xD0FDA2B19
0x20 1100010|011111111111|00100101111001|101 0xC4FFE4BCD
0x21 1111011|100000011100|00001011101010|100 0xF70381754
0x22 1100110|100000000010|00011111100100|101 0xCD0043F25
0x23 1100101|100000000011|00110000010101|001 0xCB00660A9
0x24 0000011|100000001111|00111110000001|100 0x0701E7C0C
0x25 0001101|100100000110|00010011010100|010 0x1B20C26A2
0x26 0000011|101010000110|00011010110010|110 0x0750C3596
0x27 0000000|101100101000|00011001111001|101 0x0165033CD
0x28 0010011|101110101001|00100101000011|000 0x277524A18
0x29 0100110|101110110111|00101010110000|001 0x4D76E5581
0x2a 1100110|110000100110|00001010011100|001 0xCD84C14E1
0x2b 0011001|110001001001|00000100101110|010 0x338920972
0x2c 0000001|110000100100|00110001010101|010 0x0384862AA
0x2d 0000001|110100001100|00101010011111|001 0x03A1854F9
0x2e 0000011|110100001101|00101010100110|000 0x07A1A5530
0x2f 0001100|110101100110|00111100000110|101 0x19ACC7835
0x30 1110001|110111000111|00000000010000|010 0xE3B8E0082
0x31 0000010|110110111001|00101101000001|010 0x05B725A0A
0x32 0001101|111000111101|00011001010101|011 0x1BC7A32AB
0x33 0011111|111000110100|00101100000111|101 0x3FC68583D
0x34 0100110|111000111110|00101111101010|001 0x4DC7C5F51
0x35 1010100|111001100111|00010110000000|001 0xA9CCE2C01
0x36 1011100|111111110111|00001111000110|100 0xB9FEE1E34
0x37 1010001|000101100010|00000000000011|101 0xA22C4001D
BX = 011 Event : 4
0x00 0000011|111011001000|00110101100110|000 0x07D906B30
0x01 0000011|111011011100|00111011000111|100 0x07DB8763C
0x02 0000100|111011101011|00101010010000|010 0x09DD65482
0x03 1111011|111011111001|00100111011011|000 0xF7DF24ED8
0x04 1111011|111100000110|00101001011101|001 0xF7E0C52E9
0x05 1111011|111100000110|00101001010101|100 0xF7E0C52AC
0x06 1111010|111100011010|00110001011100|001 0xF5E3462E1
0x07 1111010|111100100100|00110001011000|100 0xF5E4862C4
