BX = 000 Event : 1
0x00 0010001|0011010 0x089A
0x01 0011010|0101000 0x0D28
BX = 001 Event : 2
0x00 0100000|0111001 0x1039
0x01 0100001|0111001 0x10B9
BX = 010 Event : 3
0x00 0000010|0101001 0x0129
BX = 011 Event : 4
0x00 0000001|0000010 0x0082
0x01 0000001|1011001 0x00D9
0x02 0000100|0000010 0x0202
0x03 0000100|1011001 0x0259
0x04 0000111|1011001 0x03D9
0x05 0000111|0001100 0x038C
0x06 0001100|0001100 0x060C
0x07 0001101|0001100 0x068C
0x08 0110110|1001111 0x1B4F
BX = 100 Event : 5
0x00 0101001|0011100 0x149C
0x01 0101001|0011101 0x149D
0x02 0101010|0011100 0x151C
0x03 0101010|0011101 0x151D
0x04 0101100|0011100 0x161C
0x05 0101100|0011101 0x161D
0x06 0110100|0101111 0x1A2F
0x07 0111010|0101111 0x1D2F
BX = 101 Event : 6
BX = 110 Event : 7
0x00 0000111|0111001 0x03B9
0x01 0000111|0111011 0x03BB
0x02 0100000|0100000 0x1020
BX = 111 Event : 8
BX = 000 Event : 9
0x00 0001000|0000110 0x0406
0x01 0001000|0001001 0x0409
0x02 0001001|0000110 0x0486
0x03 0001001|0001001 0x0489
0x04 0001101|0000110 0x0686
0x05 0001101|0001001 0x0689
0x06 0110100|0111000 0x1A38
0x07 0110111|0111000 0x1BB8
0x08 0110111|0111010 0x1BBA
0x09 0111000|0111000 0x1C38
0x0a 0111000|0111010 0x1C3A
0x0b 0111011|0111010 0x1DBA
0x0c 0111100|0111010 0x1E3A
0x0d 0111101|0000000 0x1E80
0x0e 0111101|0111010 0x1EBA
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0001100|0010110 0x0616
0x01 0001100|0010111 0x0617
0x02 0001100|0011011 0x061B
BX = 011 Event : 12
0x00 0000010|0000110 0x0106
0x01 0001011|0001110 0x058E
0x02 0001100|0001110 0x060E
0x03 0001110|0001110 0x070E
0x04 0001110|0010101 0x0715
0x05 0001111|0010101 0x0795
0x06 0010000|0010101 0x0815
0x07 0101010|0101000 0x1528
0x08 0101010|0101001 0x1529
0x09 0101110|0101001 0x1729
BX = 100 Event : 13
0x00 0000001|0000001 0x0081
0x01 0000001|0100111 0x00A7
0x02 0000100|0000011 0x0203
BX = 101 Event : 14
0x00 0000000|0110100 0x0034
0x01 0000000|0111000 0x0038
0x02 0000000|0111010 0x003A
0x03 0000000|0111100 0x003C
0x04 0000100|0000000 0x0200
0x05 0100000|0100011 0x1023
0x06 0100000|0100101 0x1025
0x07 0100001|0100101 0x10A5
0x08 0101011|0111010 0x15BA
0x09 0101011|0111100 0x15BC
0x0a 0101101|0111010 0x16BA
0x0b 0101101|0111100 0x16BC
0x0c 0101111|0110100 0x17B4
0x0d 0101111|0111000 0x17B8
0x0e 0101111|0111010 0x17BA
0x0f 0101111|0111100 0x17BC
BX = 110 Event : 15
0x00 0001110|0011100 0x071C
BX = 111 Event : 16
0x00 0000100|0000010 0x0202
0x01 0000100|0110010 0x0232
0x02 0000111|0000010 0x0382
0x03 0000111|0110010 0x03B2
0x04 0001000|0000010 0x0402
0x05 0001000|0110010 0x0432
0x06 0001100|0010000 0x0610
0x07 0001111|0010000 0x0790
0x08 0011111|0100000 0x0FA0
0x09 0100110|0101010 0x132A
0x0a 0100111|0101010 0x13AA
0x0b 0101001|0101010 0x14AA
0x0c 0101100|0101011 0x162B
0x0d 0101101|0101011 0x16AB
0x0e 0101111|0101011 0x17AB
BX = 000 Event : 17
0x00 0000011|0000110 0x0186
0x01 0000011|0111000 0x01B8
0x02 0000011|0111100 0x01BC
0x03 0000100|0000110 0x0206
0x04 0000100|0111000 0x0238
0x05 0000100|0111100 0x023C
