BX = 000 Event : 1
0x00 0000011|0000010|00100110111001110|01001000|1100101000|000100110  0x018226E72465026
0x01 0000011|0000100|00100111011111110|01000111|1100101100|000100110  0x0184277F23E5826
BX = 001 Event : 2
0x00 0000011|0000001|00001110100010000|10001110|1010101010|111000100  0x01810E8847555C4
0x01 0000011|0001010|00111000101111110|01001010|1101010000|000100100  0x018A38BF256A024
0x02 0000011|0001011|00111010010110100|01101110|1101011001|000111110  0x018B3A5A376B23E
BX = 010 Event : 3
0x00 0000011|0000000|00101011011111000|00010010|1101111000|000000111  0x01802B7C096F007
0x01 0000011|0000011|00100110001000110|00000000|1100111010|000000000  0x018326230067400
BX = 011 Event : 4
0x00 0000011|0000001|00110110000110110|11101101|1110110011|111110110  0x0181361B76F67F6
0x01 0000011|0000011|00001100010010000|11100011|1010011100|111110001  0x01830C4871D39F1
0x02 0000011|0000100|00010000011101000|11011101|1010110101|111101100  0x018410746ED6BEC
0x03 0000011|0001010|00100011010000100|10001010|1100010000|111000000  0x018A234245621C0
0x04 0000011|0001100|00101100010001110|11001101|1101000110|111100010  0x018C2C4766E8DE2
0x05 0000011|0001110|00110000011011110|11000111|1101100001|111011101  0x018E306F63EC3DD
0x06 0000011|0010000|00110010100101100|00011101|1101101100|000011000  0x019032960EED818
0x07 0000011|0010011|00101000101000110|00000101|1100101100|000000100  0x019328A302E5804
0x08 0000011|0010100|00100110000010100|11100000|1100011100|111100110  0x0194260A70639E6
0x09 0000011|0011100|00111000011100110|11001101|1101111010|111011101  0x019C387366EF5DD
0x0a 0000011|0011110|00011111001100100|00000110|1011110001|000000101  0x019E1F32035E205
0x0b 0000011|0011111|00011000101101110|11110000|1011001000|111110100  0x019F18B778591F4
0x0c 0000011|0100000|00011110110101110|11101010|1011101110|111101111  0x01A01ED7755DDEF
BX = 100 Event : 5
0x00 0000011|0000010|00111101111110010|10010101|1111011001|111001101  0x01823DF94AFB3CD
0x01 0000011|0000100|00101010101000110|11000110|1101011010|111011000  0x01842AA3636B5D8
0x02 0000011|0000101|00101001001111110|00101111|1101010011|000100000  0x0185293F17EA620
0x03 0000011|0000110|00001100011011100|00010100|1010011111|000001011  0x01860C6E0A53E0B
0x04 0000011|0000111|00010110111100010|10001101|1011001100|111001010  0x018716F146D99CA
0x05 0000011|0001000|00111000011111000|11011101|1110001100|111100101  0x0188387C6EF19E5
0x06 0000011|0001001|00110001110111110|10000101|1101011101|111000100  0x018931DF42EBBC4
0x07 0000011|0001110|00110011100101000|01010111|1101001011|000110000  0x018E33942BE9630
0x08 0000011|0001111|00101100100000000|00111101|1100011101|000011011  0x018F2C801EE3A1B
BX = 101 Event : 6
BX = 110 Event : 7
0x00 0000011|0000000|00111100000101010|11100101|1111011110|111110001  0x01803C1572FBDF1
0x01 0000011|0000001|00101100010001010|11000111|1101110111|111011001  0x01812C4563EEFD9
0x02 0000011|0000110|00101010010000000|11001111|1100010000|111100101  0x01862A4067E21E5
BX = 111 Event : 8
0x00 0000011|0000000|00111110010011110|11110001|1111001101|111111001  0x01803E4F78F9BF9
