BX = 000 Event : 1
0x00 0000100|0000101 0x0205
0x01 0000100|0000110 0x0206
0x02 0000110|0000101 0x0305
0x03 0000110|0000110 0x0306
0x04 0001000|0000111 0x0407
0x05 0001000|0001000 0x0408
BX = 001 Event : 2
BX = 010 Event : 3
0x00 0000101|0000101 0x0285
0x01 0000101|0000110 0x0286
0x02 0001000|0001001 0x0409
BX = 011 Event : 4
0x00 0000101|0000110 0x0286
0x01 0000101|0001001 0x0289
0x02 0110000|1000100 0x1844
BX = 100 Event : 5
0x00 0110110|0100101 0x1B25
0x01 0110110|0101001 0x1B29
0x02 0110110|0110000 0x1B30
0x03 0111011|0110000 0x1DB0
BX = 101 Event : 6
0x00 0000011|0000001 0x0181
0x01 0000011|0000010 0x0182
0x02 0000100|0000001 0x0201
0x03 0000100|0000010 0x0202
0x04 0011100|0011101 0x0E1D
0x05 0011100|0011110 0x0E1E
BX = 110 Event : 7
0x00 0000011|0000011 0x0183
0x01 0000101|0000011 0x0283
BX = 111 Event : 8
0x00 0000001|0000010 0x0082
0x01 0000100|0001001 0x0209
0x02 0000100|0001011 0x020B
0x03 0000110|0001001 0x0309
0x04 0000110|0001011 0x030B
BX = 000 Event : 9
0x00 0000111|0001011 0x038B
0x01 0001111|0001011 0x078B
0x02 0001111|0001101 0x078D
0x03 0110011|0110001 0x19B1
0x04 0110011|0110110 0x19B6
0x05 0110110|0110001 0x1B31
0x06 0110110|0110110 0x1B36
0x07 0110110|0111011 0x1B3B
BX = 001 Event : 10
0x00 0011010|0011010 0x0D1A
BX = 010 Event : 11
BX = 011 Event : 12
0x00 0000110|0000101 0x0305
0x01 0100000|0100100 0x1024
0x02 0100001|0100100 0x10A4
BX = 100 Event : 13
0x00 0011110|0010111 0x0F17
0x01 0100001|0010101 0x1095
BX = 101 Event : 14
0x00 0001001|0010011 0x0493
BX = 110 Event : 15
0x00 0000100|0000011 0x0203
0x01 0000101|0000011 0x0283
0x02 0100011|0111000 0x11B8
0x03 0100011|0111010 0x11BA
BX = 111 Event : 16
0x00 0000011|0000000 0x0180
0x01 0000011|0000001 0x0181
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0000010|0000100 0x0104
0x01 0010000|0001101 0x080D
BX = 010 Event : 19
BX = 011 Event : 20
0x00 0011000|0010000 0x0C10
0x01 0011000|0010001 0x0C11
BX = 100 Event : 21
0x00 0100001|0101011 0x10AB
BX = 101 Event : 22
0x00 0000101|0001000 0x0288
0x01 0000110|0001000 0x0308
0x02 0000111|0001000 0x0388
0x03 0000111|0001010 0x038A
BX = 110 Event : 23
0x00 0000000|0000000 0x0000
0x01 0000000|0000001 0x0001
0x02 0000010|0000000 0x0100
0x03 0011110|0011001 0x0F19
BX = 111 Event : 24
0x00 0100010|0100111 0x1127
0x01 0100010|0101000 0x1128
0x02 0100100|0110000 0x1230
BX = 000 Event : 25
0x00 0110000|0011110 0x181E
BX = 001 Event : 26
0x00 0000000|0000010 0x0002
0x01 0011110|0101010 0x0F2A
BX = 010 Event : 27
0x00 0001001|0000111 0x0487
0x01 0001001|0001000 0x0488
0x02 0011010|0011101 0x0D1D
0x03 0011011|0011101 0x0D9D
BX = 011 Event : 28
0x00 0001011|0000110 0x0586
BX = 100 Event : 29
0x00 0000010|0000011 0x0103
BX = 101 Event : 30
BX = 110 Event : 31
0x00 0000101|0000001 0x0281
BX = 111 Event : 32
BX = 000 Event : 33
BX = 001 Event : 34
0x00 0100010|0100000 0x1120
BX = 010 Event : 35
0x00 0011100|0011000 0x0E18
0x01 0100000|0011000 0x1018
0x02 0100101|0011010 0x129A
0x03 0100110|0011010 0x131A
BX = 011 Event : 36
0x00 0011001|0100010 0x0CA2
0x01 0011001|0100100 0x0CA4
BX = 100 Event : 37
0x00 0000100|0000101 0x0205
0x01 0000100|0000110 0x0206
0x02 0000110|0001010 0x030A
0x03 0001011|0001110 0x058E
0x04 0001011|0001111 0x058F
BX = 101 Event : 38
0x00 0000001|0000000 0x0080
0x01 0000110|0000000 0x0300
0x02 0000110|0000010 0x0302
0x03 0001000|0000010 0x0402
0x04 0011010|0010010 0x0D12
0x05 0011111|0011001 0x0F99
0x06 0100001|0011001 0x1099
BX = 110 Event : 39
0x00 0000101|0000011 0x0283
BX = 111 Event : 40
0x00 0000100|0000101 0x0205
BX = 000 Event : 41
0x00 0000001|0000100 0x0084
0x01 0001011|0001001 0x0589
0x02 0001011|0001111 0x058F
BX = 001 Event : 42
0x00 0000010|0000011 0x0103
0x01 0000010|0000101 0x0105
BX = 010 Event : 43
0x00 0100001|0111101 0x10BD
BX = 011 Event : 44
BX = 100 Event : 45
0x00 0011111|0101001 0x0FA9
BX = 101 Event : 46
0x00 0000001|0000000 0x0080
0x01 0000010|0000000 0x0100
0x02 0001010|0000101 0x0505
0x03 0001111|0001100 0x078C
0x04 0001111|0010010 0x0792
0x05 0010010|0010010 0x0912
0x06 0010010|0010011 0x0913
0x07 0101000|1000110 0x1446
BX = 110 Event : 47
0x00 0101000|0110010 0x1432
BX = 111 Event : 48
0x00 0000010|0000011 0x0103
0x01 0000010|0000100 0x0104
0x02 0100111|0101100 0x13AC
BX = 000 Event : 49
0x00 0001011|0001011 0x058B
BX = 001 Event : 50
BX = 010 Event : 51
BX = 011 Event : 52
0x00 0001000|0000011 0x0403
0x01 0001000|0000111 0x0407
0x02 0100010|0101001 0x1129
BX = 100 Event : 53
0x00 0000110|0000101 0x0305
0x01 0001001|0000101 0x0485
0x02 0010001|0010100 0x0894
0x03 0010010|0010100 0x0914
BX = 101 Event : 54
0x00 0100100|0101010 0x122A
BX = 110 Event : 55
0x00 0000100|0000011 0x0203
0x01 0000100|0000101 0x0205
BX = 111 Event : 56
BX = 000 Event : 57
0x00 0001101|0010011 0x0693
BX = 001 Event : 58
0x00 0000111|0000011 0x0383
0x01 0001001|0000011 0x0483
0x02 0001110|0000011 0x0703
0x03 0100010|0011100 0x111C
BX = 010 Event : 59
0x00 0000001|0000000 0x0080
0x01 0000001|0000001 0x0081
BX = 011 Event : 60
0x00 0000110|0000011 0x0303
BX = 100 Event : 61
0x00 0000101|0000001 0x0281
0x01 0000110|0000001 0x0301
0x02 0011101|0011001 0x0E99
BX = 101 Event : 62
0x00 0001000|0000010 0x0402
0x01 0001001|0000010 0x0482
BX = 110 Event : 63
0x00 0010000|0010111 0x0817
0x01 0010001|0010111 0x0897
0x02 0010010|0010110 0x0916
0x03 0010010|0010111 0x0917
0x04 0010111|0011101 0x0B9D
BX = 111 Event : 64
0x00 0000000|0000000 0x0000
0x01 0010110|0100000 0x0B20
BX = 000 Event : 65
0x00 0000111|0000100 0x0384
0x01 0000111|0000110 0x0386
0x02 0100000|0011000 0x1018
0x03 0100000|0011001 0x1019
BX = 001 Event : 66
BX = 010 Event : 67
0x00 0000101|0000000 0x0280
0x01 0101011|0110111 0x15B7
BX = 011 Event : 68
0x00 0000000|0000010 0x0002
0x01 0000001|0000010 0x0082
0x02 0000001|0000011 0x0083
0x03 0000001|0000100 0x0084
0x04 0000010|0000010 0x0102
0x05 0000010|0000011 0x0103
0x06 0000010|0000100 0x0104
BX = 100 Event : 69
0x00 0001001|0001001 0x0489
0x01 0001100|0001100 0x060C
0x02 0100011|0000000 0x1180
0x03 0100011|0000010 0x1182
BX = 101 Event : 70
0x00 0000001|0000100 0x0084
0x01 0001110|0010000 0x0710
0x02 0010100|0011000 0x0A18
BX = 110 Event : 71
0x00 0001000|0000101 0x0405
0x01 0001000|0000110 0x0406
0x02 0001010|0000101 0x0505
0x03 0001010|0000110 0x0506
0x04 0100001|0100101 0x10A5
BX = 111 Event : 72
0x00 0001100|0010100 0x0614
0x01 0001101|0010100 0x0694
0x02 0001111|0010100 0x0794
0x03 0010111|0011110 0x0B9E
0x04 0100101|0101001 0x12A9
0x05 0100110|0101001 0x1329
0x06 0100111|0101001 0x13A9
0x07 0101000|0101001 0x1429
BX = 000 Event : 73
0x00 0001000|0001110 0x040E
BX = 001 Event : 74
BX = 010 Event : 75
0x00 0000101|0000101 0x0285
0x01 0000101|0001010 0x028A
0x02 0000101|0001100 0x028C
0x03 0001000|0001010 0x040A
0x04 0001000|0001100 0x040C
0x05 0001001|0010100 0x0494
0x06 0001010|0010100 0x0514
0x07 0001011|0010100 0x0594
BX = 011 Event : 76
BX = 100 Event : 77
BX = 101 Event : 78
0x00 0000000|0000001 0x0001
BX = 110 Event : 79
0x00 0100000|0011001 0x1019
0x01 0100011|0011000 0x1198
0x02 0100011|0011001 0x1199
0x03 0101011|0011100 0x159C
0x04 0101101|0100100 0x16A4
0x05 0101111|0100100 0x17A4
BX = 111 Event : 80
0x00 0100101|0101000 0x12A8
0x01 0100110|0101000 0x1328
BX = 000 Event : 81
0x00 0001110|0000100 0x0704
BX = 001 Event : 82
0x00 0000010|0000100 0x0104
0x01 0101010|0110101 0x1535
0x02 0101101|0110011 0x16B3
0x03 0101101|0110101 0x16B5
BX = 010 Event : 83
0x00 0001000|0000010 0x0402
0x01 0011101|0111000 0x0EB8
BX = 011 Event : 84
BX = 100 Event : 85
0x00 0010110|0011010 0x0B1A
0x01 0011101|0011101 0x0E9D
0x02 0011101|0011111 0x0E9F
BX = 101 Event : 86
0x00 0000101|0000001 0x0281
0x01 0100000|0010101 0x1015
BX = 110 Event : 87
BX = 111 Event : 88
0x00 0001010|0001000 0x0508
0x01 0001011|0001000 0x0588
BX = 000 Event : 89
BX = 001 Event : 90
0x00 0000100|0000100 0x0204
0x01 0000101|0000100 0x0284
0x02 0000110|0000100 0x0304
BX = 010 Event : 91
BX = 011 Event : 92
0x00 0000000|0000010 0x0002
0x01 0000000|0000100 0x0004
0x02 0000010|0000010 0x0102
0x03 0000010|0000100 0x0104
0x04 0001001|0001100 0x048C
0x05 0001001|0001110 0x048E
0x06 0100001|0000010 0x1082
BX = 100 Event : 93
0x00 0010000|0010101 0x0815
0x01 0010000|0010110 0x0816
0x02 0100010|0011011 0x111B
0x03 0100011|0011011 0x119B
0x04 0100110|0011011 0x131B
0x05 0101000|0011011 0x141B
BX = 101 Event : 94
BX = 110 Event : 95
0x00 0101011|0101010 0x15AA
BX = 111 Event : 96
0x00 0011101|0011110 0x0E9E
0x01 0011101|0100000 0x0EA0
0x02 0100100|0100111 0x1227
BX = 000 Event : 97
0x00 0000001|0000000 0x0080
0x01 0000001|0000001 0x0081
BX = 001 Event : 98
BX = 010 Event : 99
0x00 0000000|0000000 0x0000
0x01 0000010|0000000 0x0100
0x02 0000100|0000001 0x0201
0x03 0001010|0010000 0x0510
0x04 0001010|0010001 0x0511
BX = 011 Event : 100
0x00 0000111|0000100 0x0384
0x01 0011000|0101101 0x0C2D
0x02 0011111|0111110 0x0FBE
0x03 0011111|1000100 0x0FC4
