BX = 000 Event : 1
0x00 0000011|0000000|01000001100110|000111010100|0000011001|0000100011  0x06010661D406423
0x01 0000011|0000001|01000001100110|000111011010|0000011001|0000100100  0x06050661DA06424
0x02 0000011|0000010|01000001010010|001000100011|1100101000|0000100110  0x0609052223CA026
0x03 0000011|0000011|01001110010111|001100101100|0000000101|0001001001  0x060D39732C01449
0x04 0000011|0000100|01000001011010|001000100010|1100101100|0000100110  0x061105A222CB026
0x05 0000011|0000101|01000110110010|000111011100|1111010011|0000010101  0x06151B21DCF4C15
0x06 0000011|0000110|01010010111111|001100000011|0010101011|0000111110  0x06194BF3032AC3E
0x07 0000011|0000111|01010010111010|001011101111|0010101000|0000111000  0x061D4BA2EF2A038
0x08 0000011|0001010|01010101000100|000001101011|1111100100|1111111010  0x062954406BF93FA
0x09 0000011|0001011|01011101000000|000100111110|0001101101|0000010111  0x062D74013E1B417
0x0a 0000011|0001100|01011100101111|000101100111|0001101000|0000011100  0x063172F1671A01C
BX = 001 Event : 2
0x00 0000011|0000000|01001111011111|110000001010|0011000101|1110111101  0x06013DFC0A317BD
0x01 0000011|0000011|01011000000111|110100110110|0011001100|1111001011  0x060D607D36333CB
0x02 0000011|0000100|01010111100010|110100100111|0010111010|1111000111  0x06115E2D272EBC7
0x03 0000011|0000101|01001100011110|110110101011|1110101101|1111000111  0x061531EDABEB7C7
0x04 0000011|0000111|01011000110011|000100111111|0010001100|0000001100  0x061D63313F2300C
0x05 0000011|0001000|01010010011011|001000110010|0000100000|0000101100  0x062149B2320802C
0x06 0000011|0001001|01010110010110|001011101011|0001100011|0001000101  0x06255962EB18C45
0x07 0000011|0001010|01001110001010|001001101101|1101010000|0000100100  0x062938A26DD4024
0x08 0000011|0001011|01001110101001|001100011111|1101011001|0000111110  0x062D3A931FD643E
BX = 010 Event : 3
0x00 0000011|0000001|01000110110101|001100010111|0000100100|0000100111  0x06051B531709027
0x01 0000011|0000010|01001110001011|010001110101|0010100010|0001010110  0x060938B47528856
0x02 0000011|0000111|01011111010110|111010011100|0100000110|1111101100  0x061D7D6E9C41BEC
0x03 0000011|0001000|01011001010001|111011110101|0010000010|1111111110  0x0621651EF520BFE
0x04 0000011|0001001|01011100011110|111011101010|0010111000|1111111100  0x062571EEEA2E3FC
BX = 011 Event : 4
0x00 0000011|0000000|01000100000001|111100001000|0000000001|1111101010  0x0601101F08007EA
0x01 0000011|0000010|01011011101100|000011101000|0101010000|0000000011  0x06096EC0E854003
0x02 0000011|0001010|01000000101010|110010011001|1100010000|1111000000  0x062902AC99C43C0
0x03 0000011|0001011|01001011011101|111101100100|1111010011|1111111100  0x062D2DDF64F4FFC
0x04 0000011|0001100|01000010111110|111010110011|1101000110|1111100010  0x06310BEEB3D1BE2
0x05 0000011|0001101|01001011100101|111101001001|1111011000|1111110110  0x06352E5F49F63F6
0x06 0000011|0001110|01000011110101|111010011111|1101100001|1111011101  0x06390F5E9FD87DD
0x07 0000011|0001111|01001100011000|111100110111|1111110001|1111110001  0x063D318F37FC7F1
0x08 0000011|0010000|01000100100010|000001011011|1101101100|0000011000  0x064112205BDB018
0x09 0000011|0010001|01001010100011|111011100110|1110110110|1111011100  0x06452A3EE6EDBDC
0x0a 0000011|0010010|01001111000010|111100110100|0000000011|1111100111  0x06493C2F3400FE7
0x0b 0000011|0010011|01000010100010|000000001111|1100101100|0000000100  0x064D0A200FCB004
0x0c 0000011|0010100|01000010000001|111110010111|1100011100|1111100110  0x0651081F97C73E6
0x0d 0000011|0010101|01010000111000|100101001100|0001000101|1110001011  0x065543894C1178B
0x0e 0000011|0010110|01011111011011|111000101101|0100101010|1111010011  0x06597DBE2D4ABD3
