BX = 000 Event : 1
0x02 0110011|0011011 0x199B
BX = 111 Event : 40
0x00 0101100|0011011 0x161B
0x01 0101101|0100000 0x16A0
0x02 0101101|0100001 0x16A1
BX = 000 Event : 41
0x00 0000101|0000010 0x0282
0x01 0000101|0000100 0x0284
0x02 0000101|0000101 0x0285
0x03 0001000|0010010 0x0412
0x04 0001000|0010101 0x0415
0x05 0001001|0010010 0x0492
0x06 0001011|0010101 0x0595
0x07 0010111|0010101 0x0B95
0x08 0011000|0010101 0x0C15
0x09 0110100|0000010 0x1A02
0x0a 0110100|0000100 0x1A04
0x0b 0110100|0000111 0x1A07
BX = 001 Event : 42
0x00 0101000|0000010 0x1402
0x01 0101001|0000010 0x1482
BX = 010 Event : 43
0x00 0110000|0000000 0x1800
0x01 0110011|0000000 0x1980
BX = 011 Event : 44
0x00 0001110|0011110 0x071E
BX = 100 Event : 45
0x00 0000110|0000001 0x0301
0x01 0010001|0010110 0x0896
0x02 0010001|0011000 0x0898
0x03 0010101|0101001 0x0AA9
0x04 0100011|0101001 0x11A9
0x05 0110100|0111110 0x1A3E
0x06 0110100|1000001 0x1A41
0x07 1010011|0000001 0x2981
BX = 101 Event : 46
0x00 0011111|0111001 0x0FB9
0x01 0100110|0001011 0x130B
BX = 110 Event : 47
0x00 0001110|0010100 0x0714
0x01 0110111|0101000 0x1BA8
BX = 111 Event : 48
0x00 0100111|0101010 0x13AA
0x01 0110001|0110001 0x18B1
BX = 000 Event : 49
0x00 0110001|0000000 0x1880
BX = 001 Event : 50
0x00 0000011|0001010 0x018A
0x01 0000100|0001010 0x020A
BX = 010 Event : 51
0x00 0001011|0011001 0x0599
BX = 011 Event : 52
0x00 0001110|0010110 0x0716
0x01 0001110|0011000 0x0718
0x02 0101101|0100100 0x16A4
BX = 100 Event : 53
0x00 0001001|0001110 0x048E
0x01 0001001|0001111 0x048F
0x02 0001001|0010100 0x0494
0x03 0001011|0010100 0x0594
0x04 0001011|0010111 0x0597
0x05 0001100|0010100 0x0614
0x06 0001100|0010111 0x0617
0x07 0101010|0001110 0x150E
BX = 101 Event : 54
0x00 0000110|0001010 0x030A
0x01 0101110|0110010 0x1732
0x02 0101111|0110010 0x17B2
0x03 0110000|0110010 0x1832
BX = 110 Event : 55
0x00 0101001|0111100 0x14BC
0x01 0101101|0000001 0x1681
BX = 111 Event : 56
0x00 0101100|0100011 0x1623
BX = 000 Event : 57
0x00 1000000|0111000 0x2038
0x01 1000001|0111000 0x20B8
0x02 1000010|0111000 0x2138
0x03 1000100|0111000 0x2238
BX = 001 Event : 58
BX = 010 Event : 59
BX = 011 Event : 60
0x00 0000110|0000011 0x0303
0x01 0000110|0000110 0x0306
0x02 0001001|0001011 0x048B
0x03 0001010|0001011 0x050B
0x04 0010000|0010011 0x0813
0x05 0010010|0011000 0x0918
0x06 0010010|0011010 0x091A
0x07 0111111|0000110 0x1F86
0x08 0111111|0001011 0x1F8B
0x09 1000111|0111101 0x23BD
0x0a 1000111|1000010 0x23C2
0x0b 1001000|0111101 0x243D
0x0c 1001000|1000010 0x2442
0x0d 1001000|1000100 0x2444
0x0e 1001001|0111101 0x24BD
0x0f 1001001|1000010 0x24C2
0x10 1001001|1000100 0x24C4
BX = 100 Event : 61
BX = 101 Event : 62
0x00 0001110|0011000 0x0718
0x01 0001111|0011000 0x0798
0x02 0010010|0100011 0x0923
BX = 110 Event : 63
0x00 0000011|0000011 0x0183
0x01 0000011|0001001 0x0189
0x02 0000011|0001010 0x018A
0x03 0000011|0001110 0x018E
0x04 0010011|0010001 0x0991
0x05 0010011|0011000 0x0998
0x06 0010111|0100000 0x0BA0
0x07 0011000|0101101 0x0C2D
0x08 0101010|0101101 0x152D
0x09 1001000|0000001 0x2401
0x0a 1001000|0000011 0x2403
0x0b 1001000|0001001 0x2409
0x0c 1001000|0001010 0x240A
0x0d 1001000|1010101 0x2455
0x0e 1001010|0001001 0x2509
0x0f 1001010|0001010 0x250A
0x10 1001010|0001101 0x250D
0x11 1001010|0001110 0x250E
0x12 1001010|0010001 0x2511
0x13 1001011|0001001 0x2589
0x14 1001011|0001010 0x258A
0x15 1001011|0001100 0x258C
0x16 1001011|0001110 0x258E
0x17 1001011|0010001 0x2591
0x18 1001011|0011000 0x2598
0x19 1001100|0001110 0x260E
0x1a 1001100|0010001 0x2611
0x1b 1001100|0011011 0x261B
0x1c 1001101|0001100 0x268C
0x1d 1001101|0001110 0x268E
0x1e 1001101|0010001 0x2691
0x1f 1001101|0011000 0x2698
0x20 1001101|0011011 0x269B
0x21 1001110|0001100 0x270C
0x22 1001110|0001110 0x270E
0x23 1001110|0010001 0x2711
0x24 1001110|0011000 0x2718
0x25 1001110|0011011 0x271B
0x26 1001111|0011000 0x2798
0x27 1001111|0100000 0x27A0
0x28 1010101|1010101 0x2AD5
BX = 111 Event : 64
0x00 0101111|0100100 0x17A4
0x01 0110101|0101011 0x1AAB
0x02 0110110|0101011 0x1B2B
BX = 000 Event : 65
0x00 0101000|0110001 0x1431
BX = 001 Event : 66
0x00 0000100|0001111 0x020F
0x01 0000100|0010010 0x0212
0x02 0000100|0010011 0x0213
0x03 0101111|0001111 0x178F
0x04 0101111|0010000 0x1790
0x05 0101111|0010010 0x1792
0x06 0101111|0010011 0x1793
0x07 0110001|0001111 0x188F
0x08 0110001|0010000 0x1890
0x09 0110001|0010010 0x1892
0x0a 0110001|0010011 0x1893
0x0b 0110010|0100110 0x1926
0x0c 0110100|0110001 0x1A31
BX = 010 Event : 67
0x00 0000000|0000000 0x0000
0x01 0001001|0001100 0x048C
0x02 0001011|0001100 0x058C
0x03 0001110|0011001 0x0719
0x04 0001110|0011010 0x071A
0x05 0001111|0011001 0x0799
0x06 0001111|0011010 0x079A
0x07 0010001|0011010 0x089A
0x08 0010010|0011010 0x091A
0x09 1000110|0000000 0x2300
0x0a 1010000|0001100 0x280C
0x0b 1011101|0000000 0x2E80
BX = 011 Event : 68
0x00 0110110|0100011 0x1B23
BX = 100 Event : 69
0x00 0000111|0011011 0x039B
0x01 0010110|0011011 0x0B1B
0x02 0100101|0000000 0x1280
BX = 101 Event : 70
BX = 110 Event : 71
0x00 0001000|0000111 0x0407
0x01 0110100|0000011 0x1A03
BX = 111 Event : 72
0x00 0001101|0011000 0x0698
BX = 000 Event : 73
0x00 0100001|0110010 0x10B2
0x01 0100101|0000010 0x1282
0x02 0100110|0000010 0x1302
0x03 0110011|0110010 0x19B2
0x04 0110100|0110010 0x1A32
0x05 0110101|0110010 0x1AB2
0x06 0110111|0110010 0x1BB2
BX = 001 Event : 74
0x00 0001010|0100101 0x0525
BX = 010 Event : 75
0x00 0010000|0011001 0x0819
BX = 011 Event : 76
BX = 100 Event : 77
0x00 0100100|0100000 0x1220
BX = 101 Event : 78
0x00 0001011|0000010 0x0582
0x01 0001011|0000110 0x0586
0x02 0001011|0000111 0x0587
0x03 0001011|0001000 0x0588
0x04 0001100|0000110 0x0606
0x05 0001100|0001000 0x0608
0x06 0001100|0001101 0x060D
0x07 0001110|0000110 0x0706
0x08 0001110|0001000 0x0708
0x09 0001110|0001101 0x070D
0x0a 0101001|0000010 0x1482
0x0b 0101001|0000110 0x1486
0x0c 0101001|0000111 0x1487
0x0d 0101001|0001000 0x1488
BX = 110 Event : 79
0x00 0000000|0001011 0x000B
0x01 0110110|0001011 0x1B0B
BX = 111 Event : 80
0x00 0101000|0000011 0x1403
0x01 0101000|0000110 0x1406
0x02 0101010|0000011 0x1503
0x03 0101010|0000110 0x1506
BX = 000 Event : 81
0x00 0001111|0011010 0x079A
0x01 0101000|0000000 0x1400
0x02 0101001|0000000 0x1480
0x03 0101101|0000110 0x1686
0x04 0101110|0000110 0x1706
0x05 0111000|0101000 0x1C28
0x06 0111011|0101000 0x1DA8
0x07 0111011|0000000 0x1D80
0x08 0111011|0101011 0x1DAB
BX = 001 Event : 82
0x00 1001011|0000111 0x2587
BX = 010 Event : 83
0x00 0000101|0000001 0x0281
0x01 0001010|0001111 0x050F
0x02 0001100|0001111 0x060F
0x03 0010100|0001111 0x0A0F
BX = 011 Event : 84
BX = 100 Event : 85
0x00 0000001|0000000 0x0080
0x01 0101001|0011111 0x149F
0x02 1000011|0010110 0x2196
0x03 1000111|0000000 0x2380
BX = 101 Event : 86
0x00 0110000|0010000 0x1810
0x01 0110001|0010000 0x1890
0x02 0111001|0000010 0x1C82
BX = 110 Event : 87
0x00 0000001|0000100 0x0084
0x01 0000001|0000101 0x0085
0x02 0000001|0000111 0x0087
0x03 0000001|0001000 0x0088
0x04 0000001|0001010 0x008A
0x05 0000011|0010101 0x0195
0x06 0011100|0000111 0x0E07
0x07 0011100|0001000 0x0E08
0x08 0011100|0001010 0x0E0A
BX = 111 Event : 88
0x00 0000001|0001001 0x0089
0x01 0000111|0001110 0x038E
0x02 0111001|0001001 0x1C89
0x03 0111010|0001001 0x1D09
0x04 0111011|0001001 0x1D89
BX = 000 Event : 89
0x00 0000110|0001101 0x030D
0x01 0000110|0001110 0x030E
0x02 0100010|0000111 0x1107
0x03 0100010|0001110 0x110E
BX = 001 Event : 90
BX = 010 Event : 91
BX = 011 Event : 92
0x00 0101000|0100110 0x1426
BX = 100 Event : 93
0x00 0000100|0001001 0x0209
0x01 0000100|0001110 0x020E
0x02 0000100|0001111 0x020F
0x03 0000110|0001110 0x030E
0x04 0000110|0001111 0x030F
0x05 0110100|0110100 0x1A34
BX = 101 Event : 94
0x00 0000111|0000110 0x0386
0x01 0001001|0000110 0x0486
0x02 0001100|0010000 0x0610
0x03 0001101|0010000 0x0690
0x04 0101010|0000110 0x1506
0x05 0101100|0000110 0x1606
BX = 110 Event : 95
0x00 0100000|0110011 0x1033
0x01 0100110|0110011 0x1333
BX = 111 Event : 96
0x00 0101111|1000101 0x17C5
0x01 1000000|1000101 0x2045
0x02 1000001|1000101 0x20C5
BX = 000 Event : 97
0x00 0001101|0011100 0x069C
0x01 0010101|0011100 0x0A9C
0x02 0010111|0011100 0x0B9C
0x03 0101111|0001001 0x1789
0x04 0110101|0101110 0x1AAE
BX = 001 Event : 98
BX = 010 Event : 99
0x00 0001001|0001101 0x048D
0x01 0001001|0001110 0x048E
0x02 0010001|0100000 0x08A0
0x03 0010010|0100000 0x0920
0x04 0011011|0001110 0x0D8E
0x05 1001111|0001101 0x278D
0x06 1001111|0001110 0x278E
BX = 011 Event : 100
0x00 0000001|0000010 0x0082
